4999,0,4999,4999,4999,3,4999,4999
0,4999,4999,4999,4999,4999,0,1
4999,4999,0,4999,4999,4999,0,4999
4999,4999,4999,4999,0,4999,4999,2
4999,0,4999,4999,4999,4999,4999,0
4999,4999,4999,4999,4999,4999,4999,4999
4999,4999,0,4999,4999,4999,4999,4999
4999,4999,4999,4999,4999,4999,4999,4999
0,4999,1,4999,4999,0,4999,4999
4999,4999,4999,4999,4999,4999,4999,4999
4999,4999,4999,4999,4999,4999,4999,4999
4999,4999,4999,4999,1,4999,4999,4999
0,4999,0,4999,1,0,4999,4999
4999,0,4999,4999,4999,4999,4999,0
4999,4999,4999,4999,4999,4999,4999,4999
4999,4999,4999,4999,4999,4999,0,4999
4999,0,4999,4999,4999,4999,1,0
4999,0,4999,4999,4999,4999,4999,0
0,4999,0,0,4999,1,4999,4999
0,4999,0,0,4999,1,4999,4999
3303,2308,451,4999,4999,4999,1,4999
3774,2,4999,3,4999,4999,4999,4999
456,3613,463,25,4999,4999,4999,4999
0,646,4999,4,0,4999,3454,0
428,135,207,214,4999,4999,116,4999
4,1067,6,0,2401,4999,8,1330
1,54,4,3,2302,4999,19,0
2124,0,1716,828,112,1,1037,4999
172,0,168,6,1,0,168,1088
0,17,3,0,25,4999,59,0
9,5,0,4,2,3001,5,4999
909,7,4,4,39,6,0,2
911,0,0,1,1,0,0,4999
306,0,139,251,8,17,22,4999
3,2571,29,4999,0,1256,63,561
78,3,2,44,15,19,0,3918
0,85,20,0,78,4999,16,4
30,138,49,2,214,2020,13,13
77,143,363,30,1,231,19,323
0,520,251,0,1,4999,3,2
0,74,101,0,1,79,12,11
67,21,118,20,1,94,42,32
19,469,203,197,0,864,140,338
96,180,13,4999,0,906,410,624
8,1,0,4999,0,257,239,11
1789,1,1736,4999,1,27,1138,16
9,8,0,4885,1,25,6,26
134,0,74,76,104,66,6,8
178,0,507,1584,1,24,216,113
146,2,52,529,43,103,262,889
314,296,397,158,328,55,51,36
2,30,1,4999,1,1,3,10
44,14,27,43,1,1,2,14
6,214,5,83,0,6,243,22
36,1,37,69,27,6,3,37
35,46,132,75,26,63,1,256
6,7,35,5,15,98,63,58
0,4,0,23,1,5,1,2
91,12,63,328,346,12,1,183
3,6,2,1520,2,3,0,0
522,7,8,21,42,1,20,413
5,752,0,0,193,125,192,2
29,68,232,0,225,76,68,40
70,59,160,49,0,6,61,2
383,73,137,2560,6,27,29,13
2,108,2112,0,104,66,114,1223
3,14,53,0,246,175,572,21
0,8,1,10,20,7,12,4
5,1,3,1,3,1,0,0
5,235,147,0,22,72,56,10
41,48,293,107,51,54,680,344
0,0,2,7,2,0,1,2
66,0,2,9,23,5,0,51
74,16,7,6,42,4,3,42
9,1,31,11,11,0,12,32
0,2,3,12,2,8,0,2
1,1,1,1,2,0,0,1
88,8,2,68,0,411,55,293
364,21,40,132,30,31,9,108
17,250,1160,0,101,586,36,12
18,116,273,0,61,186,130,6
0,14,19,5,146,69,91,96
9,125,43,0,60,45,325,31
53,0,2,59,1,6,7,19
192,10,34,335,144,98,385,304
1,99,31,4999,85,6,76,35
151,71,11,201,105,175,67,91
258,271,57,1107,208,146,540,196
504,22,27,339,20,5,61,172
10,16,2,6,13,3,11,17
111,404,91,221,1,286,9,931
11,7,23,2,8,3,0,9
51,6,0,58,9,53,35,25
0,3,4,4532,4,1,3,0
1,1,4,4,0,3,17,0
15,8,455,4999,4,5,3,7
5,21,1,17,1,8,2,10
39,102,82,825,337,45,126,105
6,40,37,70,37,63,139,30
14,14,0,70,14,0,1,20
162,72,216,97,299,1227,325,517
56,45,75,0,43,19,137,1
3,1,24,0,3,26,19,3
7,12,25,0,3,4,1,2
26,17,212,27,73,10,91,30
4,4,257,0,6,64,295,30
2,1,3,6,1,7,3,1
1489,200,76,63,932,198,496,196
4,13,0,3,0,4,4,6
2,20,27,0,50,71,87,4
2,1,1,7,0,5,2,1
10,0,20,41,5,2,4,1
9,15,0,10,19,20,10,36
108,3,1,264,308,77,12,141
55,125,195,384,198,16,19,15
508,807,98,220,8,396,250,374
1670,94,74,791,2,306,277,352
105,134,527,244,0,127,142,972
175,34,21,117,3,24,187,17
506,137,74,45,118,190,38,171
214,676,123,62,1398,49,261,372
31,13,11,16,6,12,2,24
332,123,70,164,1,9,77,22
503,46,323,43,14,27,6,368
67,30,4,24,75,60,7,11
12,8,1,5,9,4,15,0
693,252,148,56,36,98,131,320
11,47,153,0,135,34,336,2
204,27,45,27,157,11,95,26
319,94,107,25,57,131,300,36
146,121,24,238,430,206,317,229
2,26,48,80,3,7,42,13
100,105,0,2,153,0,29,18
8,4999,327,34,2746,249,2631,94
1,2,4,0,5,25,5,4
1,3,32,1,40,173,1,6
2,5,5,1,3,16,5,13
55,163,17,148,143,31,17,36
9,111,70,0,41,875,1338,2
686,837,525,1011,6,1202,158,4999
227,113,80,895,474,128,690,204
5,23,1,47,126,7,3,21
6,1,3,9,3,1,10,0
1,6,2,1,4,0,0,0
10,215,160,0,14,408,365,6
109,275,14,104,119,18,187,66
9,32,359,44,1,284,54,35
1,6,9,0,6,5,37,0
225,139,461,63,64,103,52,868
24,17,26,11,69,13,47,119
